company,title,location,remote_type,department,employment_type,experience_min,experience_max,posted_date,apply_url,first_seen_at
HPE,"Junior Digital Presales Solution Architect with German, Polish, Czech, or Turkish","Sofia, Sofia, Bulgaria",,,,,,2026-07-03T20:46:29.655119,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Sofia-Sofia-Bulgaria/Junior-Digital-Presales-Solution-Architect-with-German_1207348-2,2026-07-04T20:45:35.719652
HPE,Principle Business Compensation Analyst,"Spring, Texas, United States of America",,,,,,2026-07-03T20:46:29.655047,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Spring-Texas-United-States-of-America/Principle-Business-Compensation-Analyst_1209044-2,2026-07-04T20:45:35.719652
HPE,Sales Manager - Service Providers - Saudi,"Riyadh, Riyadh, Saudi Arabia",,,,,,2026-07-03T20:46:29.655084,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Riyadh-Riyadh-Saudi-Arabia/Sales-Manager_1203032-2,2026-07-04T20:45:35.719652
HPE,Senior Software Engineer,"Cape Town, Western Cape, South Africa",,,,,,2026-07-04T20:46:29.654719,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Cape-Town-Western-Cape-South-Africa/Senior-Software-Engineer_1207508-2,2026-07-04T20:45:35.719652
HPE,Senior Technology Consultant,"Oklahoma City, Oklahoma, United States of America",,,,,,2026-07-03T20:46:29.654864,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Oklahoma-City-Oklahoma-United-States-of-America/Senior-Technology-Consultant_1208837-2,2026-07-04T20:45:35.719652
HPE,Software Engineering Manager,"Bengaluru, Karnātaka, India",,,,,,2026-07-03T20:46:29.655164,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Bengaluru-Karntaka-India/Software-Engineering-Manager_1208189-2,2026-07-04T20:45:35.719652
HPE,"System Performance Test Engineer (AI, Automation)","Bengaluru, Karnātaka, India",,,,,,2026-07-04T20:46:29.654779,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Bengaluru-Karntaka-India/System-Performance-Test-Engineer--AI--Automation-_1206842-2,2026-07-04T20:45:35.719652
HPE,Technology Consultant III,"Bengaluru, Karnātaka, India",,,,,,2026-07-03T20:46:29.655195,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Bengaluru-Karntaka-India/Technology-Consultant-III_1205486-2,2026-07-04T20:45:35.719652
HPE,Uztna Client Agent Developer,"Bengaluru, Karnātaka, India",,,,,,2026-07-04T20:46:29.654931,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Bengaluru-Karntaka-India/Uztna-Client-Agent-Developer_1208180-2,2026-07-04T20:45:35.719652
HPE,Uztna Client Agent Developer,"Bengaluru, Karnātaka, India",,,,,,2026-07-04T20:46:29.654963,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Bengaluru-Karntaka-India/Uztna-Client-Agent-Developer_1208197-2,2026-07-04T20:45:35.719652
HPE,Uztna Client Agent Developer,"Bengaluru, Karnātaka, India",,,,,,2026-07-04T20:46:29.654992,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Bengaluru-Karntaka-India/Uztna-Client-Agent-Developer_1208200,2026-07-04T20:45:35.719652
HPE,Uztna Client Agent Developer,"Bengaluru, Karnātaka, India",,,,,,2026-07-04T20:46:29.655019,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Bengaluru-Karntaka-India/Uztna-Client-Agent-Developer_1208205-2,2026-07-04T20:45:35.719652
KAYAK,Senior ML Ops Engineer,Berlin Office,,Cost Centers,Full-time,,,2026-07-03T14:51:49.051000,https://jobs.ashbyhq.com/kayak/0ca031e9-b4ce-42fc-b28d-cac043b577b0,2026-07-04T20:45:35.719652
Mentimeter,Executive Partner,Stockholm,,Central functions,,5,,2026-07-03T11:08:02,https://job-boards.eu.greenhouse.io/mentimeter/jobs/4908282101,2026-07-04T20:45:35.719652
Mentimeter,Fullstack Engineer - Integrations Team,Stockholm,,Product,,,,2025-10-15T06:55:46,https://job-boards.eu.greenhouse.io/mentimeter/jobs/4689150101,2026-07-04T20:45:35.719652
Mentimeter,Global Account Director - Strategic Accounts,Stockholm,,Sales,,,,2026-07-03T10:00:01,https://job-boards.eu.greenhouse.io/mentimeter/jobs/4894644101,2026-07-04T20:45:35.719652
Mollie,Business Development Manager,Paris,,Go To Market,Full-time,4,,2026-07-03T15:04:19.114000,https://jobs.ashbyhq.com/mollie/b2d8a5aa-0b85-488b-a400-44f84aa864e7,2026-07-04T20:45:35.719652
Mollie,Graduate Engineer - Application - Lisbon,Lisbon,hybrid,Engineering,Full-time,,,2026-07-03T10:48:03.997000,https://jobs.ashbyhq.com/mollie/3b626fa9-01eb-43b6-8fda-6d8f61131687,2026-07-04T20:45:35.719652
Mollie,Senior Product Delivery Manager -  Onboarding,Milan,,Product and Delivery,Full-time,,,2026-07-03T07:56:16.153000,https://jobs.ashbyhq.com/mollie/cc083abc-bfd9-49b6-8642-9bfc9ab7338d,2026-07-04T20:45:35.719652
MongoDB,Associate HR Shared Services,Gurugram,hybrid,HR Operations,Full-time,2,5,2026-05-11T08:04:36,https://www.mongodb.com/careers/job/?gh_jid=7861788,2026-07-04T20:45:35.719652
MongoDB,"Senior Specialist 2, Revenue",Gurugram,,"Revenue, OTC & QTC",Full-time,5,,2026-07-03T00:20:24,https://www.mongodb.com/careers/job/?gh_jid=7736180,2026-07-04T20:45:35.719652
MongoDB,Solutions Architect,Tel Aviv,hybrid,"Solutions Consulting, Growth EMEA",Full-time,5,8,2026-07-03T05:04:38,https://www.mongodb.com/careers/job/?gh_jid=8041839,2026-07-04T20:45:35.719652
MongoDB,Staff Engineer,Dublin,,Observability & Adoption Engineering,Full-time,10,,2026-07-03T04:41:32,https://www.mongodb.com/careers/job/?gh_jid=7613562,2026-07-04T20:45:35.719652
MongoDB,Staff Engineer,"Cork, Ireland",,Observability & Adoption Engineering,Full-time,10,,2026-07-03T04:41:33,https://www.mongodb.com/careers/job/?gh_jid=8045017,2026-07-04T20:45:35.719652
Morgan Stanley,Applied AI Engineering Specialist (Hybride),"Montreal, Canada",,,,,,2026-07-03T20:46:31.972293,https://ms.wd5.myworkdayjobs.com/en-US/External/job/Montreal-Canada/Applied-AI-Engineering-Specialist--Hybride-_PT-JR034826,2026-07-04T20:45:35.719652
Morgan Stanley,Client Relationship Analyst,"Boston, Massachusetts, United States of America",,,,,,2026-07-03T20:46:31.972259,https://ms.wd5.myworkdayjobs.com/en-US/External/job/Boston-Massachusetts-United-States-of-America/Client-Relationship-Analyst_JR039855,2026-07-04T20:45:35.719652
Morgan Stanley,"PB Finance Analytics, Senior Associate, Institutional Equity Division","Mumbai, India",,,,,,2026-07-03T20:46:31.972361,https://ms.wd5.myworkdayjobs.com/en-US/External/job/Mumbai-India/PB-Finance-Analytics--Senior-Associate--Institutional-Equity-Division_JR039803-1,2026-07-04T20:45:35.719652
Morgan Stanley,Registered Client Relationship Analyst,"Davenport, Iowa, United States of America",,,,,,2026-07-03T20:46:31.972327,https://ms.wd5.myworkdayjobs.com/en-US/External/job/Davenport-Iowa-United-States-of-America/Registered-Client-Relationship-Analyst_JR040015,2026-07-04T20:45:35.719652
Morgan Stanley,Regulatory Capital Governance Senior Associate,,,,,,,2026-07-03T20:46:31.972401,https://ms.wd5.myworkdayjobs.com/en-US/External/job/Regulatory-Controller-Analyst-Associate-Director_JR002949-2,2026-07-04T20:45:35.719652
NVIDIA,Chip Design Verification Engineer,2 Locations,,,,,,2026-07-03T20:46:21.560855,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Chip-Design-Verification-Engineer_JR2020119,2026-07-04T20:45:35.719652
NVIDIA,"Director, Engineering Operations and Site Reliability Engineering - Datacenter Server Systems","US, CA, Santa Clara",,,,,,2026-07-04T20:46:21.559336,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Director--Engineering-Operations-and-Site-Reliability-Engineering---Datacenter-Server-Systems_JR2020349,2026-07-04T20:45:35.719652
NVIDIA,"Director, Rack Scale Software Architecture",5 Locations,,,,,,2026-07-04T20:46:21.558363,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Director--Rack-Scale-Software-Architecture_JR2012499,2026-07-04T20:45:35.719652
NVIDIA,Distinguished Engineer - Rack Scale Architecture,2 Locations,,,,,,2026-07-03T20:46:21.560580,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Distinguished-Engineer---Rack-Scale-Architecture_JR2012293,2026-07-04T20:45:35.719652
NVIDIA,"Distinguished Engineer, Storage – AI Cloud","US, CA, Santa Clara",,,,,,2026-07-04T20:46:21.558612,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Distinguished-Engineer--Storage---AI-Cloud_JR2018037,2026-07-04T20:45:35.719652
NVIDIA,Distinguished Software Architect - Deep Learning and HPC Communications,"US, CA, Santa Clara",,,,,,2026-07-03T20:46:21.560422,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Distinguished-Software-Architect---Deep-Learning-and-HPC-Communications_JR1980127,2026-07-04T20:45:35.719652
NVIDIA,Distinguished Software Engineer - NVLink Fusion Software,6 Locations,,,,,,2026-07-03T20:46:21.559975,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Distinguished-Software-Engineer---NVLink-Fusion-Software_JR2000295,2026-07-04T20:45:35.719652
NVIDIA,Engineering Manager - OpenBMC Platform,"US, CA, Santa Clara",,,,,,2026-07-03T20:46:21.560511,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Manager--Engineering---Data-Center-Management_JR1997726,2026-07-04T20:45:35.719652
NVIDIA,"Engineering Manager, CPU Bootloader Firmware - SBIOS",5 Locations,,,,,,2026-07-04T20:46:21.559621,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Engineering-Manager--CPU-Bootloader-Firmware---SBIOS_JR2017860,2026-07-04T20:45:35.719652
NVIDIA,Lead System Software Engineer Platform - Server Embedded Firmware,"US, CA, Santa Clara",,,,,,2026-07-04T20:46:21.559116,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-System-Software-Engineer-Platform---Server-Embedded-Firmware_JR2014509,2026-07-04T20:45:35.719652
NVIDIA,"Principal Architect, System Software - Orbital Data Center",2 Locations,,,,,,2026-07-04T20:46:21.558954,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Architect--System-Software---Orbital-Data-Center_JR2019010,2026-07-04T20:45:35.719652
NVIDIA,Principal Release Infrastructure Architect,2 Locations,,,,,,2026-07-04T20:46:21.558129,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Release-Infrastructure-Architect_JR2017961-1,2026-07-04T20:45:35.719652
NVIDIA,Principal Software Engineer - Rack Scale Systems Infrastructure,5 Locations,,,,,,2026-07-04T20:46:21.558013,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Software-Engineer---Rack-Scale-Systems-Infrastructure_JR2017966,2026-07-04T20:45:35.719652
NVIDIA,Principal Software Engineer – CSP Engagements,"US, CA, Santa Clara",,,,,,2026-07-03T20:46:21.560200,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Software-Engineer---CSP-Engagements_JR1998405,2026-07-04T20:45:35.719652
NVIDIA,"Principal Software Engineer, E2E Performance and Goodput — CSP Engagements",4 Locations,,,,,,2026-07-04T20:46:21.559425,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Software-Engineer--E2E-Performance-and-Goodput---CSP-Engagements_JR2020321,2026-07-04T20:45:35.719652
NVIDIA,"Principal Software Engineer, GPU Firmware and GPU System Software — CSP Engagements",4 Locations,,,,,,2026-07-04T20:46:21.559023,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Software-Engineer--GPU-Firmware-and-GPU-System-Software---CSP-Engagements_JR2020319,2026-07-04T20:45:35.719652
NVIDIA,"Principal Software Engineer, Rack-Scale System Software — CSP Engagements",4 Locations,,,,,,2026-07-04T20:46:21.558519,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Software-Engineer--Rack-Scale-System-Software---CSP-Engagements_JR2020316,2026-07-04T20:45:35.719652
NVIDIA,Senior C++ and Build Engineer - DC System Software,3 Locations,,,,,,2026-07-03T20:46:21.559891,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-IL-Champaign/Senior-C---and-Build-Engineer---DC-System-Software_JR2006966-1,2026-07-04T20:45:35.719652
NVIDIA,Senior Data Center Performance Engineer - Benchmarking and Optimization,2 Locations,,,,,,2026-07-04T20:46:21.559539,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Data-Center-Performance-Engineer---Benchmarking-and-Optimization_JR2008808,2026-07-04T20:45:35.719652
NVIDIA,Senior Firmware Engineer – CSP Engagements,"US, CA, Santa Clara",,,,,,2026-07-03T20:46:21.560050,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Firmware-Engineer---CSP-Engagements_JR1999599,2026-07-04T20:45:35.719652
NVIDIA,Senior Linux Kernel Systems Software Engineer – CSP Engagements,4 Locations,,,,,,2026-07-04T20:46:21.558429,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Linux-Kernel-Systems-Software-Engineer---CSP-Engagements_JR2015287,2026-07-04T20:45:35.719652
NVIDIA,"Senior Manager, Datacenter Software - Firmware Release",3 Locations,,,,,,2026-07-04T20:46:21.559825,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Manager--Datacenter-Software---Firmware-Release_JR2017131,2026-07-04T20:45:35.719652
NVIDIA,Senior Network Reliability Engineer - DGX Cloud,2 Locations,,,,,,2026-07-04T20:46:21.558813,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Network-Reliability-Engineer---DGX-Cloud_JR2018113,2026-07-04T20:45:35.719652
NVIDIA,Senior Platform Software Engineer – Factory,2 Locations,,,,,,2026-07-04T20:46:21.558680,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Platform-Software-Engineer---Factory_JR2012307,2026-07-04T20:45:35.719652
NVIDIA,Senior Platform Telemetry Engineer,2 Locations,,,,,,2026-07-03T20:46:21.560725,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Platform-Telemetry-Engineer_JR2002276,2026-07-04T20:45:35.719652
NVIDIA,Senior Software Architect - Data Center Systems,6 Locations,,,,,,2026-07-03T20:46:21.560275,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Architect---Data-Center-Systems_JR1973150,2026-07-04T20:45:35.719652
NVIDIA,"Senior Software Engineer, At Scale Compute Analysis",5 Locations,,,,,,2026-07-03T20:46:21.560126,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Systems-Data-Engineer_JR1999730,2026-07-04T20:45:35.719652
NVIDIA,"Senior Software Engineer, C++ and CUDA - Analytics and Data Intelligence",6 Locations,,,,,,2026-07-03T20:46:21.561001,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--C---and-CUDA---Analytics-and-Data-Intelligence_JR2013066-1,2026-07-04T20:45:35.719652
NVIDIA,"Senior Software Engineer, DGXC Data Services",2 Locations,,,,,,2026-07-04T20:46:21.559765,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--DGXC-Data-Services_JR2003389,2026-07-04T20:45:35.719652
NVIDIA,"Senior Software Engineer, Fabric Networking - GPU",6 Locations,,,,,,2026-07-03T20:46:21.560652,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--Fabric-Networking---GPU_JR2015216,2026-07-04T20:45:35.719652
NVIDIA,"Senior Software Engineer, Metrics and Evaluation - Autonomous Vehicles",5 Locations,,,,,,2026-07-03T20:46:21.560918,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--Metrics-and-Evaluation---Autonomous-Vehicles_JR2014651,2026-07-04T20:45:35.719652
NVIDIA,"Senior Software Engineer, NCCL and CUDA - CSP Engagements",5 Locations,,,,,,2026-07-04T20:46:21.558205,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--NCCL-and-CUDA---CSP-Engagements_JR2017461,2026-07-04T20:45:35.719652
NVIDIA,"Senior Software Engineer, Security",2 Locations,,,,,,2026-07-03T20:46:21.560789,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Security-Architect_JR2018245,2026-07-04T20:45:35.719652
NVIDIA,Senior Software Program Manager – CSP Engagements,"US, CA, Santa Clara",,,,,,2026-07-04T20:46:21.558874,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Program-Manager---CSP-Engagements_JR2013691,2026-07-04T20:45:35.719652
NVIDIA,Senior System Firmware Engineer - BIOS UEFI,3 Locations,,,,,,2026-07-04T20:46:21.558748,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-System-Firmware-Engineer---BIOS-UEFI_JR2014710,2026-07-04T20:45:35.719652
NVIDIA,Senior Systems Architect - Datacenter,"US, CA, Santa Clara",,,,,,2026-07-04T20:46:21.559277,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Systems-Architect---Datacenter_JR2019127,2026-07-04T20:45:35.719652
NVIDIA,Senior Systems Software Engineer - GPU Performance at Scale,5 Locations,,,,,,2026-07-03T20:46:21.560344,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Performance-Engineer_JR1996987,2026-07-04T20:45:35.719652
NVIDIA,"Senior Systems Software Engineer, AI Stack and Performance - DGX Station",2 Locations,,,,,,2026-07-04T20:46:21.559194,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Systems-Software-Engineer--AI-Stack-and-Performance---DGX-Station_JR2019004,2026-07-04T20:45:35.719652
NVIDIA,"Senior Systems Software Engineer, Data Center Platform Enablement","US, CA, Santa Clara",,,,,,2026-07-04T20:46:21.558279,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Systems-Software-Engineer--Data-Center-Platform-Enablement_JR2019870,2026-07-04T20:45:35.719652
NVIDIA,"Senior Technical Program Manager, Data Center - Engineering Operations",2 Locations,,,,,,2026-07-04T20:46:21.559689,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Technical-Program-Manager--Data-Center---Engineering-Operations_JR2001987-1,2026-07-04T20:45:35.719652
OpenAI,Customer Success Manager - Ads Solutions,"Munich, Germany",hybrid,Go To Market,Full-time,5,10,2026-07-03T07:34:59.321000,https://jobs.ashbyhq.com/openai/30e2445d-561e-4e10-8a30-1f5baa611596,2026-07-04T20:45:35.719652
OpenAI,Customer Success Manager - Ads Solutions,"Paris, France",hybrid,Go To Market,Full-time,5,10,2026-07-03T07:34:36.165000,https://jobs.ashbyhq.com/openai/e2a538e9-70ce-4596-9e1c-5ad578040c61,2026-07-04T20:45:35.719652
OpenAI,"Regional Client Partner, Ads Solutions","Dublin, Ireland",hybrid,Go To Market,Full-time,10,,2026-07-03T07:35:12.030000,https://jobs.ashbyhq.com/openai/ad387960-a0ec-4699-bed8-069d51aafc8a,2026-07-04T20:45:35.719652
OpenAI,"Regional Client Partner, Ads Solutions","Paris, France",hybrid,Go To Market,Full-time,10,,2026-07-03T07:35:29.059000,https://jobs.ashbyhq.com/openai/b1d19dac-065d-42d3-9f2c-97cc3fe73cdf,2026-07-04T20:45:35.719652
OpenAI,"Regional Client Partner, Ads Solutions","Munich, Germany",hybrid,Go To Market,Full-time,10,,2026-07-03T07:33:25.904000,https://jobs.ashbyhq.com/openai/f56ab5d8-9f0c-4622-906b-554ca28bd0ff,2026-07-04T20:45:35.719652
Pinterest,"Director, Integrated Marketing","San Francisco, CA, US; Remote, US",remote,Marketing,Regular,15,,2026-07-03T13:00:33,https://www.pinterestcareers.com/jobs/?gh_jid=8022402,2026-07-04T20:45:35.719652
Pleo,Senior GRC Analyst,United Kingdom,,Engineering,Full-time,,,2026-07-03T13:05:07.523000,https://jobs.ashbyhq.com/pleo/d59606e0-f252-4e61-824b-c440b90569e1,2026-07-04T20:45:35.719652
Pleo,Senior GRC Analyst,London,,Engineering,Full-time,,,2026-07-03T13:08:06.847000,https://jobs.ashbyhq.com/pleo/f0c4bca2-7b81-4a40-8b38-e8dee7ec39fe,2026-07-04T20:45:35.719652
Pleo,"Senior Product Manager, Data & Agentic Products",United Kingdom,,Product,Full-time,4,,2026-07-03T14:46:00.784000,https://jobs.ashbyhq.com/pleo/9839f2a6-790d-450b-b26c-14e656ced62f,2026-07-04T20:45:35.719652
Pleo,"Senior Product Manager, Data & Agentic Products",London,,Product,Full-time,4,,2026-07-03T14:43:52.878000,https://jobs.ashbyhq.com/pleo/a33f8156-a795-4626-8ad3-2c14ea0ecbc9,2026-07-04T20:45:35.719652
Pleo,Senior Workplace Coordinator,London,,People,Full-time,,,2026-07-03T08:59:50.233000,https://jobs.ashbyhq.com/pleo/f54ebff7-3f7b-4205-918c-adefcc2b1226,2026-07-04T20:45:35.719652
Pleo TT,Senior GRC Analyst,United Kingdom,,Engineering,Full-time,,,2026-07-03T13:05:07.523000,https://jobs.ashbyhq.com/pleo/d59606e0-f252-4e61-824b-c440b90569e1,2026-07-04T20:45:35.719652
Pleo TT,Senior GRC Analyst,London,,Engineering,Full-time,,,2026-07-03T13:08:06.847000,https://jobs.ashbyhq.com/pleo/f0c4bca2-7b81-4a40-8b38-e8dee7ec39fe,2026-07-04T20:45:35.719652
Pleo TT,"Senior Product Manager, Data & Agentic Products",United Kingdom,,Product,Full-time,4,,2026-07-03T14:46:00.784000,https://jobs.ashbyhq.com/pleo/9839f2a6-790d-450b-b26c-14e656ced62f,2026-07-04T20:45:35.719652
Pleo TT,"Senior Product Manager, Data & Agentic Products",London,,Product,Full-time,4,,2026-07-03T14:43:52.878000,https://jobs.ashbyhq.com/pleo/a33f8156-a795-4626-8ad3-2c14ea0ecbc9,2026-07-04T20:45:35.719652
Pleo TT,Senior Workplace Coordinator,London,,People,Full-time,,,2026-07-03T08:59:50.233000,https://jobs.ashbyhq.com/pleo/f54ebff7-3f7b-4205-918c-adefcc2b1226,2026-07-04T20:45:35.719652
Postman,"Senior Engineer, Client Distribution","Bengaluru, Karnataka, India",,Product Engineering,,5,,2026-07-04T02:19:57,https://job-boards.greenhouse.io/postman/jobs/7793471003,2026-07-04T20:45:35.719652
Postman,"Senior Manager, Customer Success Engineering","New York, New York, United States",,Sales,,10,,2026-07-03T13:52:01,https://job-boards.greenhouse.io/postman/jobs/7790835003,2026-07-04T20:45:35.719652
Postman,Solutions Consultant,"San Francisco, California, United States",,Sales,,3,5,2026-07-03T14:14:31,https://job-boards.greenhouse.io/postman/jobs/7790832003,2026-07-04T20:45:35.719652
Salesforce,Account Executive ECS,France - Paris,,,,,,2026-07-03T20:46:20.831580,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/France---Paris/Account-Executive-ECS_JR350403,2026-07-04T20:45:35.719652
Salesforce,"Account Executive, Core Growth Brazil",Brazil - Sao Paulo,,,,,,2026-07-03T20:46:20.830684,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/Brazil---Sao-Paulo/Account-Executive--Core-Growth-Brazil_JR298313,2026-07-04T20:45:35.719652
Salesforce,"Account Executive, SMB Agentforce + Data Cloud",Ireland - Dublin,,,,,,2026-07-03T20:46:20.831605,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/Ireland---Dublin/Account-Executive--SMB-Agentforce---Data-Cloud_JR338678,2026-07-04T20:45:35.719652
Salesforce,"Account Solution Engineer, Informatica - Thailand",Thailand - Bangkok,,,,,,2026-07-03T20:46:20.831511,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/Thailand---Bangkok/Account-Solution-Engineer--Informatica---Thailand_JR332127,2026-07-04T20:45:35.719652
Salesforce,Business Development Rep,Brazil - Sao Paulo,,,,,,2026-07-03T20:46:20.830530,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/Brazil---Sao-Paulo/Business-Development-Rep_JR350444,2026-07-04T20:45:35.719652
Salesforce,"Commercial Account Executive – Service Cloud (Customer Service, Contact Center & AI)",Brazil - Sao Paulo,,,,,,2026-07-03T20:46:20.831211,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/Brazil---Sao-Paulo/Commercial-Account-Executive---Service-Cloud--Customer-Service--Contact-Center---AI-_JR350348,2026-07-04T20:45:35.719652
Salesforce,Consultant Avant Vente (Field Service Agentforce),France - Paris,,,,,,2026-07-03T20:46:20.831862,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/France---Paris/Consultant-Avant-Vente--Field-Service-Agentforce-_JR345646,2026-07-04T20:45:35.719652
Salesforce,Consultant Avant-vente (Field Service Agentforce),France - Paris,,,,,,2026-07-03T20:46:20.831829,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/France---Paris/Consultant-Avant-vente--Field-Service-Agentforce-_JR345645,2026-07-04T20:45:35.719652
Salesforce,Customer Success Manager - Tableau/ Business Intelligence Solutions,United Kingdom - London,,,,,,2026-07-03T20:46:20.831079,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/United-Kingdom---London/Customer-Success-Manager---Tableau--Business-Intelligence-Solutions_JR338291,2026-07-04T20:45:35.719652
Salesforce,Deployment Strategist,France - Paris,,,,,,2026-07-03T20:46:20.831429,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/France---Paris/Deployment-Strategist_JR349755,2026-07-04T20:45:35.719652
